SiO2,B2O3,Na2O,Al2O3,CaO,ZrO2,Li2O,K2O,MgO,MnO,Fe2O3,P2O5,TiO2,ZnO,MoO3,Cs2O,NiO,SrO,Cr2O3,Y2O3,MnO2,Ag2O,CdO,SnO2,TeO2,BaO,La2O3,Ce2O3,Pr2O3,Nd2O3,N,V2O5,U3O8,PuO2,Cl,F,SO3,RuO2,Sm2O3,CeO2,Pr6O11,Rb2O,UO2,CoO,GdO,SnO,Sb2O3,Gd2O3,ZnO2,CuO,PdO,Md2O3,SO4,FeO,others,pH,Temp (Celsius),rate (gm/m2/day)
82.93187157,0,4.195799334,8.398491011,0.58731798,0,0,3.190511577,0.153218494,0.029017834,0.335152044,0.004833974,0.06873063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105055553,0,4.05,40,0.00127349
78.22773296,0,5.248376169,9.108634318,2.498030397,0,0,1.773128537,0.183807696,0.10443324,0.48500636,0.018978707,0.177085073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.174786539,0,4.03,40,0.001462164
77.30929347,0,4.045812066,8.167081239,3.359672795,0,0,1.573030312,1.613611642,0.09451535,1.041256087,0.089746292,0.755546935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.950433809,0,4.04,40,0.001059244
78.49292774,0,5.260383977,9.029381827,2.287470029,0,0,1.89373672,0.149187802,0.103599713,0.460216387,0.01882723,0.184036998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.120231578,0,4.04,42,0.000699835
79.37818406,0,5.93686603,8.608258014,1.167855312,0,0,2.444138658,0.033503017,0.095176338,1.014714246,0.009513045,0.202888216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.108903058,0,3.99,45,0.000767355
74.11699816,0,5.13760091,9.693199872,3.861712684,0,0,1.482516128,0.652794001,0.171182402,0.904073854,0.047527741,0.354774578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.577619669,0,4.01,50,0.003198873
78.49292774,0,5.260383977,9.029381827,2.287470029,0,0,1.89373672,0.149187802,0.103599713,0.460216387,0.01882723,0.184036998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.120231578,0,4.04,50,0.001135
77.30929347,0,4.045812066,8.167081239,3.359672795,0,0,1.573030312,1.613611642,0.09451535,1.041256087,0.089746292,0.755546935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.950433809,0,4.16,52,0.001927506
82.93187157,0,4.195799334,8.398491011,0.58731798,0,0,3.190511577,0.153218494,0.029017834,0.335152044,0.004833974,0.06873063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105055553,0,4.03,55,0.003126051
78.22773296,0,5.248376169,9.108634318,2.498030397,0,0,1.773128537,0.183807696,0.10443324,0.48500636,0.018978707,0.177085073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.174786539,0,4.03,55,0.003054903
78.49292774,0,5.260383977,9.029381827,2.287470029,0,0,1.89373672,0.149187802,0.103599713,0.460216387,0.01882723,0.184036998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.120231578,0,4.04,56,0.001364569
79.37818406,0,5.93686603,8.608258014,1.167855312,0,0,2.444138658,0.033503017,0.095176338,1.014714246,0.009513045,0.202888216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.108903058,0,4.02,60,0.001531072
77.30929347,0,4.045812066,8.167081239,3.359672795,0,0,1.573030312,1.613611642,0.09451535,1.041256087,0.089746292,0.755546935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.950433809,0,3.99,74,0.003589189
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82,90,408.5163636
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82,90,108.2082035
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84,90,52.88827922
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86,90,29.78765152
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,90,11.78412587
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88,90,7.435222278
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88,90,5.455613831
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86,90,3.777377335
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88,90,3.156717355
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04,90,47.39428125
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,90,14.79504018
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15,90,7.924123214
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15,90,4.262977679
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,90,2.137757924
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69,90,1.338690728
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,90,0.902748214
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,90,0.77157967
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,90,0.39206948
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21,90,0.401221429
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,90,0.268246193
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34,90,0.220010101
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33,90,0.220820641
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,90,0.168173256
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,90,0.149371339
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,90,0.11274159
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,90,0.093859961
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,90,16.8513
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,90,9.00672931
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,90,3.839536709
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,90,1.885515309
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,90,1.134901494
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,90,0.616564492
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,90,0.400849583
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,90,0.121118719
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,90,0.078083863
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,90,0.040122143
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,90,0.034103821
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,90,0.020911117
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,90,0.018810511
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,90,0.017602884
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,90,0.016436807
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,90,0.016829861
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,90,0.010978458
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,90,0.009709283
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,90,0.009130211
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,90,0.008084412
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,90,0.008249356
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,90,0.006206124
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57,90,0.57399346
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17,90,0.363694132
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35,90,0.431696477
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47,90,0.346832841
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.55,90,0.236388555
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61,90,0.183171442
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64,90,0.118525073
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64,90,0.112049991
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74,90,0.083541622
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82,90,0.061468703
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75,90,0.046980916
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74,90,0.036496556
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61,90,2.214246295
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.37,90,1.511795746
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44,90,1.248216981
53.76912045,14.31130729,11.61862584,3.45529436,5.113930707,1.572496335,4.692801882,0,0,0,1.336959551,0.1439563,0,2.190551026,0.871289712,0.280031555,0.405636702,0.237998297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.54,90,0.881520695
